Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Occupant Count [](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Total Heating Rate [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 LIGHTS:Lights Electric Power [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 ELECTRIC EQUIPMENT:Electric Equipment Electric Power [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Loss Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Solar Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Shortwave Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Gain Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Loss Rate [W](TimeStep),SURFACE 2:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 3:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE 4:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 5:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 1:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 6:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Mean Radiant Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE 1:Zone Operative Temperature [C](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Loss Energy [J](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Gain Energy [J](TimeStep),THERMAL ZONE 1:Zone Air System Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](TimeStep) 
 02/22  08:30:00,-1.95,72,0,0.12,12,6,19.44,93.37662935,0,10.53140933,28.76599799,30.9304482,0,10.53140933,0,0,177.6035341,30.83394689,0,0,0,0,20.78315092,20.30718388,20.5451674,18436.92741,0,0,16,28,0,0
 02/22  08:35:00,-1.725,74.91666667,0,0.12,12,6,19.44,97.07201103,0,5.668927662,29.90441285,32.15452121,0,5.668927662,0,0,184.5965503,32.04801221,0,0,0,0,20.77412483,20.30328985,20.53870734,18230.95196,0,0,16,28,0,0
 02/22  08:40:00,-1.5,77.83333333,0,0.12,12,6,19.44,100.8054933,0,0.778449057,31.05456512,33.3912148,0,0.778449057,0,0,191.677603,33.27736163,0,0,0,0,20.76646792,20.30079598,20.53363195,18026.50689,0,0,16,28,0,0
 02/22  08:45:00,-1.275,80.75,0,0.12,12,6,19.44,104.5743607,4.176474511,0,32.21561831,34.63962953,4.176474511,0,0,0,198.8404179,34.52090589,0,0,0,0,20.76031212,20.29968213,20.52999713,17823.57147,0,0,16,28,0,0
 02/22  08:50:00,-1.05,83.66666667,0,0.12,12,6,19.44,108.3764642,9.178677466,0,33.38691035,35.89905351,9.178677466,0,0,0,206.0800292,35.77778285,0,0,0,0,20.75578473,20.30001015,20.52789744,17622.1927,0,0,16,28,0,0
 02/22  08:55:00,-0.825,86.58333333,0,0.12,12,6,19.44,112.2100976,14.22272184,0,34.56791561,37.16892157,14.22272184,0,0,0,213.3924945,37.04730808,0,0,0,0,20.75264739,20.30181031,20.52722885,17422.39136,0,0,16,28,0,0
 02/22  09:00:00,-0.6,89.5,0,0.12,12,6,19.44,116.0739063,19.30633077,0,35.75821679,38.448785,19.30633077,0,0,0,220.7746838,38.32893816,0,0,0,0,20.75097653,20.30507403,20.52802528,17224.15617,0,0,16,28,0,0
 02/22  09:05:00,-0.6,92.41666667,0,0.12,12,6,19.44,119.9668181,23.52214985,0,36.95748362,39.73828869,23.52214985,0,0,0,228.2241198,39.62224302,0,0,0,0,20.74870957,20.30702167,20.52786562,17225.14503,0,0,16,28,0,0
 02/22  09:10:00,-0.6,95.33333333,0,0.12,12,6,19.44,123.8879914,27.80619557,0,38.16545678,41.0371538,27.80619557,0,0,0,235.7388577,40.92688501,0,0,0,0,20.74744352,20.30706472,20.52725412,17224.56469,0,0,16,28,0,0
 02/22  09:15:00,-0.6,98.25,0,0.12,12,6,19.44,127.8367745,32.12120707,0,39.38193556,42.34516453,32.12120707,0,0,0,243.3173919,42.24260275,0,0,0,0,20.74708361,20.30614173,20.52661267,17223.18853,0,0,16,28,0,0
 02/22  09:20:00,-0.6,101.1666667,0,0.12,12,6,19.44,131.8126754,36.49593566,0,40.60676833,43.66215783,36.49593566,0,0,0,250.9585851,43.56919881,0,0,0,0,20.74761514,20.30543373,20.52652444,17221.98952,0,0,16,28,0,0
 02/22  09:25:00,-0.6,104.0833333,0,0.12,12,6,19.44,135.8153372,40.83093131,0,41.83984518,44.98801552,40.83093131,0,0,0,258.6616131,44.90653005,0,0,0,0,20.74908342,20.30541633,20.52724987,17221.35943,0,0,16,28,0,0
 02/22  09:30:00,-0.6,107,0,0.12,12,6,19.44,139.8445199,45.25978366,0,43.08109221,46.32265814,45.25978366,0,0,0,266.4259213,46.25450023,0,0,0,0,20.7515224,20.30641959,20.52897099,17221.57008,0,0,16,28,0,0
 02/22  09:35:00,-0.6,109.9166667,0,0.12,12,6,19.44,143.9000863,49.64132517,0,44.33046708,47.66604017,49.64132517,0,0,0,274.2511924,47.61305424,0,0,0,0,20.75495423,20.30832882,20.53164152,17222.52691,0,0,16,28,0,0
 02/22  09:40:00,-0.6,112.8333333,0,0.12,12,6,19.44,147.9819903,54.12151488,0,45.58795562,49.01814637,54.12151488,0,0,0,282.1373201,48.98217362,0,0,0,0,20.75938331,20.31126544,20.53532438,17224.32986,0,0,16,28,0,0
 02/22  09:45:00,-0.6,115.75,0,0.12,12,6,19.44,152.0902689,58.5878659,0,46.85356926,50.37898902,58.5878659,0,0,0,290.0843899,50.36187325,0,0,0,0,20.76481696,20.3151899,20.54000343,17226.94625,0,0,16,28,0,0
 02/22  09:50:00,-0.6,118.6666667,0,0.12,12,6,19.44,156.2250361,63.07909903,0,48.12734306,51.74860584,63.07909903,0,0,0,298.0926651,51.7521988,0,0,0,0,20.77145395,20.32010433,20.54577914,17230.37774,0,0,16,28,0,0
 02/22  09:55:00,-0.6,121.5833333,0,0.12,12,6,19.44,160.3864779,67.59418452,0,49.40933437,53.12705848,67.59418452,0,0,0,306.1625756,53.15322493,0,0,0,0,20.77904405,20.3260185,20.55253128,17234.63231,0,0,16,28,0,0
 02/22  10:00:00,-0.6,124.5,0,0.12,12,6,19.44,164.5748499,72.134316,0,50.69962189,54.51443155,72.134316,0,0,0,314.2947117,54.56505412,0,0,0,0,20.78764973,20.33293095,20.56029034,17239.70865,0,0,16,28,0,0
 02/22  10:05:00,-0.55,127.4166667,0,0.12,12,6,19.44,168.790475,76.85396112,0,51.99830514,55.91083209,76.85396112,0,0,0,322.48982,55.98781597,0,0,0,0,20.79766498,20.34140187,20.56953343,17201.64265,0,0,16,28,0,0
 02/22  10:10:00,-0.5,130.3333333,0,0.12,12,6,19.44,173.0337434,81.59279549,0,53.30550429,57.31638929,81.59279549,0,0,0,330.7488017,57.42166697,0,0,0,0,20.80879236,20.35156587,20.58017912,17164.98693,0,0,16,28,0,0
 02/22  10:15:00,-0.45,133.25,0,0.12,12,6,19.44,177.3051127,86.35427755,0,54.62136031,58.73125473,86.35427755,0,0,0,339.0727143,58.86679067,0,0,0,0,20.82106593,20.36323885,20.59215239,17129.58903,0,0,16,28,0,0
 02/22  10:20:00,-0.4,136.1666667,0,0.12,12,6,19.44,181.6051091,91.13962652,0,55.94603533,60.15560274,91.13962652,0,0,0,347.4627736,60.3233982,0,0,0,0,20.83449592,20.37619814,20.60534703,17095.26489,0,0,16,28,0,0
 02/22  10:25:00,-0.35,139.0833333,0,0.12,12,6,19.44,185.9343299,95.94988176,0,57.27971332,61.58963114,95.94988176,0,0,0,355.9203597,61.79172912,0,0,0,0,20.84908053,20.39031281,20.61969667,17061.90607,0,0,16,28,0,0
 02/22  10:30:00,-0.3,142,0,0.12,12,6,19.44,190.293446,100.7859927,0,58.62260102,63.03356222,100.7859927,0,0,0,364.4470232,63.27205264,0,0,0,0,20.86481757,20.40554061,20.63517909,17029.47717,0,0,16,28,0,0
 02/22  10:35:00,-0.25,150.1666667,0,0.12,12,6,19.44,203.5275841,115.1905876,0,62.69956537,67.41729105,115.1905876,0,0,0,390.6984283,67.82958824,0,0,0,0,20.89011747,20.42407227,20.65709487,16999.77892,0,0,16,28,0,0
 02/22  10:40:00,-0.2,158.3333333,0,0.12,12,6,19.44,216.9615044,129.770562,0,66.83807548,71.86719654,129.770562,0,0,0,417.4114569,72.46726681,0,0,0,0,20.92007852,20.44752108,20.6837998,16974.13569,0,0,16,28,0,0
 02/22  10:45:00,-0.15,166.5,0,0.12,12,6,19.44,230.5955964,144.5388685,0,71.03825131,76.3834077,144.5388685,0,0,0,444.5870088,77.18524459,0,0,0,0,20.9542823,20.47613922,20.71521076,16952.75201,0,0,16,28,0,0
 02/22  10:50:00,-1.00E-01,174.6666667,0,0.12,12,6,19.44,244.431237,159.4984112,0,75.30051707,80.96638063,159.4984112,0,0,0,472.2282658,81.98407393,0,0,0,0,20.99263329,20.50947731,20.7510553,16935.25577,0,0,16,28,0,0
 02/22  10:55:00,-5.00E-02,182.8333333,0,0.12,12,6,19.44,258.4707485,174.652841,0,79.62558816,85.61688458,174.652841,0,0,0,500.3405939,86.86468644,0,0,0,0,21.03508444,20.54705113,20.79106779,16921.24654,0,0,16,28,0,0
 02/22  11:00:00,0,191,0,0.12,12,6,19.44,272.7173702,190.0065632,0,84.0144625,90.33599256,190.0065632,0,0,0,528.9314778,91.82838156,0,0,0,0,21.08186334,20.58864398,20.83525366,16910.54534,0,0,16,28,0,0
 02/22  11:05:00,9.17E-02,199.1666667,0,0.12,12,6,19.44,287.1752425,205.8493891,0,88.46841556,95.12507599,205.8493891,0,0,0,558.0104842,96.87682018,0,0,0,0,21.13332865,20.63480634,20.88406749,16866.24631,0,0,16,28,0,0
 02/22  11:10:00,0.183333333,207.3333333,0,0.12,12,6,19.44,301.8494018,221.8978913,0,92.98899892,99.98580321,221.8978913,0,0,0,587.5892507,102.0120227,0,0,0,0,21.18898789,20.68567932,20.9373336,16825.84771,0,0,16,28,0,0
 02/22  11:15:00,0.275,215.5,0,0.12,12,6,19.44,316.7457864,238.1628998,0,97.57804196,104.9201412,238.1628998,0,0,0,617.6814986,107.2363713,0,0,0,0,21.2489125,20.74107755,20.99499502,16789.19267,0,0,16,28,0,0
 02/22  11:20:00,0.366666667,223.6666667,0,0.12,12,6,19.44,331.8712522,254.6526268,0,102.2376567,109.930361,254.6526268,0,0,0,648.3030692,112.5526162,0,0,0,0,21.31314831,20.80078211,21.05696521,16756.09707,0,0,16,28,0,0
 02/22  11:25:00,0.458333333,231.8333333,0,0.12,12,6,19.44,347.2335975,271.3757893,0,106.9702455,115.0190457,271.3757893,0,0,0,679.4719813,117.9638856,0,0,0,0,21.38173167,20.86467964,21.12320565,16726.46362,0,0,16,28,0,0
 02/22  11:30:00,0.55,240,0,0.12,12,6,19.44,362.8415971,288.3419101,0,111.7785117,120.1891019,288.3419101,0,0,0,711.2085107,123.4736998,0,0,0,0,21.45470235,20.93275894,21.19373065,16700.27888,0,0,16,28,0,0
 02/22  11:35:00,0.641666667,246.5833333,0,0.12,12,6,19.44,375.5130647,302.1198291,0,115.6821374,124.3864495,302.1198291,0,0,0,736.9988613,127.9511912,0,0,0,0,21.52904002,21.00429003,21.26666502,16676.94079,0,0,16,28,0,0
 02/22  11:40:00,0.733333333,253.1666667,0,0.12,12,6,19.44,388.3724439,316.0901196,0,119.6436519,128.6460418,316.0901196,0,0,0,763.2234069,132.5040637,0,0,0,0,21.60658588,21.07875124,21.34266856,16656.01879,0,0,16,28,0,0
 02/22  11:45:00,0.825,259.75,0,0.12,12,6,19.44,401.4294496,330.2579709,0,123.6660481,132.9710965,330.2579709,0,0,0,789.9045948,137.1362144,0,0,0,0,21.68754558,21.15609686,21.42182122,16637.47247,0,0,16,28,0,0
 02/22  11:50:00,0.916666667,266.3333333,0,0.12,12,6,19.44,414.6946394,344.6339227,0,127.7525784,137.3651111,344.6339227,0,0,0,817.0668202,141.8518785,0,0,0,0,21.77201383,21.23653063,21.50427223,16621.4656,0,0,16,28,0,0
 02/22  11:55:00,1.008333333,272.9166667,0,0.12,12,6,19.44,428.1794841,359.2296208,0,131.9067765,141.831885,359.2296208,0,0,0,844.7365872,146.6556575,0,0,0,0,21.86007262,21.32027648,21.59017455,16608.17812,0,0,16,28,0,0
 02/22  12:00:00,1.1,279.5,0,0.12,12,6,19.44,441.8964449,374.0578304,0,136.1324813,146.375546,374.0578304,0,0,0,872.9426897,151.5525503,0,0,0,0,21.95180206,21.4074904,21.67964623,16597.73419,0,0,16,28,0,0
 02/22  12:05:00,1.1,286.0833333,0,0.12,12,6,19.44,455.8590607,388.6500341,0,140.4338635,151.0005786,388.6500341,0,0,0,901.7164107,156.547988,0,0,0,0,22.04603425,21.49708744,21.77156084,16669.94764,0,0,16,28,0,0
 02/22  12:10:00,1.1,292.6666667,0,0.12,12,6,19.44,470.082044,403.5188326,0,144.8154557,155.7118565,403.5188326,0,0,0,931.0917458,161.6478725,0,0,0,0,22.1438863,21.58883837,21.86636233,16743.91233,0,0,16,28,0,0
 02/22  12:15:00,1.1,299.25,0,0.12,12,6,19.44,484.581389,418.6704711,0,149.2821851,160.5146776,418.6704711,0,0,0,961.1056515,166.85862,0,0,0,0,22.24537849,21.68318601,21.96428225,16819.9898,0,0,16,28,0,0
 02/22  12:20:00,1.1,305.8333333,0,0.12,12,6,19.44,499.3744906,434.1213876,0,153.8394103,165.4148037,434.1213876,0,0,0,991.798321,172.1872085,0,0,0,0,22.35058318,21.78067475,22.06562897,16898.62447,0,0,16,28,0,0
 02/22  12:25:00,1.1,312.4166667,0,0.12,12,6,19.44,514.4802783,449.8906246,0,158.4929629,170.4185052,449.8906246,0,0,0,1023.213494,177.6412315,0,0,0,0,22.45960462,21.88167428,22.17063945,16980.11793,0,0,16,28,0,0
 02/22  12:30:00,1.1,319,0,0.12,12,6,19.44,529.919365,465.9993554,0,163.249193,175.5326101,465.9993554,0,0,0,1055.398798,183.228958,0,0,0,0,22.57255663,21.98637677,22.2794667,17064.62665,0,0,16,28,0,0
 02/22  12:35:00,1.1,317.25,0,0.12,12,6,19.44,526.532108,461.7945338,0,162.2057004,174.4106015,461.7945338,0,0,0,1048.499482,182.0311601,0,0,0,0,22.67098451,22.0903985,22.38069151,17148.56882,0,0,16,28,0,0
 02/22  12:40:00,1.1,315.5,0,0.12,12,6,19.44,523.2744418,457.781464,0,161.20213,173.3315191,457.781464,0,0,0,1041.899603,180.8853478,0,0,0,0,22.76608046,22.19040179,22.47824113,17229.218,0,0,16,28,0,0
 02/22  12:45:00,1.1,313.75,0,0.12,12,6,19.44,520.1451828,453.9249234,0,160.2381173,172.2949709,453.9249234,0,0,0,1035.596426,179.7910463,0,0,0,0,22.85892534,22.28581994,22.57237264,17306.11188,0,0,16,28,0,0
 02/22  12:50:00,1.1,312,0,0.12,12,6,19.44,517.143759,450.2202897,0,159.313486,171.3007672,450.2202897,0,0,0,1029.58863,178.748026,0,0,0,0,22.94987016,22.37758379,22.66372697,17380.01144,0,0,16,28,0,0
 02/22  12:55:00,1.1,310.25,0,0.12,12,6,19.44,514.2702132,446.6648717,0,158.4282494,170.3489224,446.6648717,0,0,0,1023.876313,177.7563043,0,0,0,0,23.03915813,22.46676453,22.75296133,17451.79214,0,0,16,28,0,0
 02/22  13:00:00,1.1,308.5,0,0.12,12,6,19.44,511.5252114,443.2570555,0,157.5826126,169.4396571,443.2570555,0,0,0,1018.461013,176.8161481,0,0,0,0,23.12699146,22.55401401,22.84050274,17521.98673,0,0,16,28,0,0
 02/22  13:05:00,1.15,306.75,0,0.12,12,6,19.44,508.9100581,440.2187275,0,156.7769774,168.5734032,440.2187275,0,0,0,1013.345746,175.9280809,0,0,0,0,23.21393084,22.6404045,22.92716767,17547.67819,0,0,16,28,0,0
 02/22  13:10:00,1.2,305,0,0.12,12,6,19.44,506.4267181,437.3219248,0,156.0119492,167.7508117,437.3219248,0,0,0,1008.535051,175.0928909,0,0,0,0,23.29970292,22.72631222,23.01300757,17572.96356,0,0,16,28,0,0
 02/22  13:15:00,1.25,303.25,0,0.12,12,6,19.44,504.0778454,434.5736373,0,155.2883456,166.9727618,434.5736373,0,0,0,1004.035061,174.3116426,0,0,0,0,23.3844478,22.81163886,23.09804333,17597.76284,0,0,16,28,0,0
 02/22  13:20:00,1.3,301.5,0,0.12,12,6,19.44,501.8668212,431.977915,0,154.6072082,166.2403733,431.977915,0,0,0,999.8535886,173.5856925,0,0,0,0,23.46826746,22.89619799,23.18223273,17621.92428,0,0,16,28,0,0
 02/22  13:25:00,1.35,299.75,0,0.12,12,6,19.44,499.7977994,429.539322,0,153.9698166,165.5550222,429.539322,0,0,0,996.0002314,172.9167068,0,0,0,0,23.55124218,22.97989724,23.26556971,17645.37295,0,0,16,28,0,0
 02/22  13:30:00,1.4,298,0,0.12,12,6,19.44,497.8757639,427.2631831,0,153.3777062,164.9183595,427.2631831,0,0,0,992.4865057,172.306685,0,0,0,0,23.63344695,23.06274724,23.34809709,17668.11802,0,0,16,28,0,0
 02/22  13:35:00,1.45,296.75,15.41666667,0.12,12,6,19.44,530.6680229,462.3617227,0,162.317593,174.4960331,462.3617227,0,0,0,1056.089629,183.348894,0,0,15.79225588,0,23.74316239,23.15169403,23.44742821,17695.82368,0,0,16,28,0,0
 02/22  13:40:00,1.5,295.5,30.83333333,0.12,12,6,19.44,563.0716554,496.9224672,0,171.1711654,183.9804001,496.9224672,0,0,0,1119.149426,194.2967754,0,0,31.32425877,0,23.86267457,23.25165164,23.5571631,17732.49244,0,0,16,28,0,0
 02/22  13:45:00,1.55,294.25,46.25,0.12,12,6,19.44,675.7198629,617.9957964,0,204.7819245,220.0841909,617.9957964,0,0,0,1368.012808,237.5022236,0,0,46.57417937,0,24.06896706,23.38174233,23.72535469,17793.70305,0,0,16,28,0,0
 02/22  13:50:00,1.6,293,61.66666667,0.12,12,6,19.44,707.014852,650.963308,0,213.3711565,229.2830599,650.963308,0,0,0,1429.321221,248.1460452,0,0,61.52002171,0,24.23473323,23.5359783,23.88535576,17874.55961,0,0,16,28,0,0
 02/22  13:55:00,1.65,291.75,77.08333333,0.12,12,6,19.44,737.8403775,683.5334098,0,221.8606404,238.3738264,683.5334098,0,0,0,1490.004099,258.6812672,0,0,76.13955993,0,24.40323627,23.70062717,24.05193172,17963.86166,0,0,16,28,0,0
 02/22  14:00:00,1.7,290.5,92.5,0.12,12,6,19.44,768.1659332,715.5431577,0,230.2460904,247.3516719,715.5431577,0,0,0,1550.029986,269.1024282,0,0,90.4102729,0,24.57741734,23.86808006,24.2227487,18055.40632,0,0,16,28,0,0
 02/22  14:05:00,1.741666667,289.25,107.9166667,0.12,12,6,19.44,797.9626434,747.0073648,0,238.5245595,256.2131572,747.0073648,0,0,0,1609.373865,279.4051848,0,0,104.3092789,0,24.75794186,24.03675357,24.39734772,18155.74085,0,0,16,28,0,0
 02/22  14:10:00,1.783333333,288,123.3333333,0.12,12,6,19.44,827.2034602,777.8954635,0,246.6946034,264.9563917,777.8954635,0,0,0,1668.017957,289.5864508,0,0,117.8132732,0,24.94391382,24.20790313,24.57590847,18258.05642,0,0,16,28,0,0
 02/22  14:15:00,1.825,286.75,138.75,0.12,12,6,19.44,855.863433,808.1822093,0,254.7564527,273.581212,808.1822093,0,0,0,1725.952658,299.6445586,0,0,130.8984711,0,25.13533738,24.38375323,24.75954531,18364.16282,0,0,16,28,0,0
 02/22  14:20:00,1.866666667,285.5,154.1666667,0.12,12,6,19.44,883.9200687,837.8173302,0,262.7121924,282.0893698,837.8173302,0,0,0,1783.177637,309.5794508,0,0,143.5405605,0,25.3322358,24.56570293,24.94896937,18475.19676,0,0,16,28,0,0
 02/22  14:25:00,1.908333333,284.25,169.5833333,0.12,12,6,19.44,942.8922335,900.8443367,0,280.2818124,300.9316483,900.8443367,0,0,0,1912.576897,332.0446001,0,0,155.7146673,0,25.56565941,24.76121164,25.16343552,18597.22588,0,0,16,28,0,0
 02/22  14:30:00,1.95,283,185,0.12,12,6,19.44,967.6728848,926.8518741,0,287.4194717,308.5532365,926.8518741,0,0,0,1963.771303,340.9325179,0,0,167.3953368,0,25.78360173,24.96825656,25.37592915,18728.59871,0,0,16,28,0,0
 02/22  14:35:00,1.991666667,271.75,183.75,0.12,12,6,19.44,933.2716403,889.0594937,0,277.3594361,297.7243523,889.0594937,0,0,0,1895.029293,328.9981411,0,0,163.7077598,0,25.95243603,25.16916684,25.56080143,18854.93559,0,0,16,28,0,0
 02/22  14:40:00,2.033333333,260.5,182.5,0.12,12,6,19.44,898.902409,851.5108934,0,267.3444033,286.9417103,851.5108934,0,0,0,1826.531864,317.1062263,0,0,159.9559771,0,26.10592801,25.35204662,25.72898732,18966.5637,0,0,16,28,0,0
 02/22  14:45:00,2.075,249.25,181.25,0.12,12,6,19.44,864.560137,814.1174522,0,257.375068,276.2058845,814.1174522,0,0,0,1758.273751,305.2558596,0,0,156.1404589,0,26.24717179,25.51568464,25.88142821,19062.5056,0,0,16,28,0,0
 02/22  14:50:00,2.116666667,238,180,0.12,12,6,19.44,830.24012,776.8997416,0,247.4519652,265.517296,776.8997416,0,0,0,1690.249892,293.4461617,0,0,152.2618071,0,26.37673766,25.66447034,26.020604,19146.33821,0,0,16,28,0,0
 02/22  14:55:00,2.158333333,226.75,178.75,0.12,12,6,19.44,795.9381096,739.7113309,0,237.5754224,254.8761679,739.7113309,0,0,0,1622.455415,281.6762873,0,0,148.3208089,0,26.49605143,25.80073447,26.14839295,19219.96243,0,0,16,28,0,0
 02/22  15:00:00,2.2,215.5,177.5,0.12,12,6,19.44,761.6504406,702.5581069,0,227.7455182,244.2824858,702.5581069,0,0,0,1554.885671,269.945429,0,0,144.3184941,0,26.60589627,25.92569087,26.26579357,19284.3701,0,0,16,28,0,0
 02/22  15:05:00,2.158333333,204.25,176.25,0.12,12,6,19.44,727.3741819,664.7487815,0,217.9620481,233.735967,664.7487815,0,0,0,1487.536303,258.2528304,0,0,140.2561926,0,26.70446088,26.03877097,26.37161592,19412.33377,0,0,16,28,0,0
 02/22  15:10:00,2.116666667,193,175,0.12,12,6,19.44,693.1073161,627.0211316,0,208.2245028,223.2360422,627.0211316,0,0,0,1420.403384,246.5978097,0,0,136.1355945,0,26.7935633,26.14003558,26.46679944,19530.72036,0,0,16,28,0,0
 02/22  15:15:00,2.075,181.75,173.75,0.12,12,6,19.44,658.8489573,589.3582744,0,198.5320618,212.7818542,589.3582744,0,0,0,1353.48364,234.9797986,0,0,131.9588084,0,26.8731889,26.23018363,26.55168627,19640.0949,0,0,16,28,0,0
 02/22  15:20:00,2.033333333,170.5,172.5,0.12,12,6,19.44,624.5996188,551.762677,0,188.8836102,202.3722799,551.762677,0,0,0,1286.774802,223.3984031,0,0,127.7284193,0,26.94340185,26.30999033,26.62669609,19741.08469,0,0,16,28,0,0
 02/22  15:25:00,1.991666667,159.25,171.25,0.12,12,6,19.44,590.3615534,514.2371023,0,179.2777852,192.0059846,514.2371023,0,0,0,1220.276131,211.853495,0,0,123.4475421,0,27.00429272,26.38000286,26.69214779,19834.13189,0,0,16,28,0,0
 02/22  15:30:00,1.95,148,170,0.12,12,6,19.44,556.1391947,476.7859564,0,169.7130648,181.6815205,476.7859564,0,0,0,1153.989208,200.3453487,0,0,119.1198725,0,27.05568078,26.44047729,26.74807904,19919.44208,0,0,16,28,0,0
 02/22  15:35:00,1.908333333,141,167.0833333,0.12,12,6,19.44,530.3439177,448.4777931,0,162.7828942,174.1960522,448.4777931,0,0,0,1105.536397,191.9334023,0,0,113.6163996,0,27.10641846,26.49368073,26.8000496,19998.85677,0,0,16,28,0,0
 02/22  15:40:00,1.866666667,134,164.1666667,0.12,12,6,19.44,504.6916825,420.355611,0,155.9040847,166.7650025,420.355611,0,0,0,1057.427899,183.5812324,0,0,108.1462346,0,27.15153907,26.54142076,26.84647991,20073.84445,0,0,16,28,0,0
 02/22  15:45:00,1.825,127,161.25,0.12,12,6,19.44,479.1952872,392.4346181,0,149.0739075,159.3858759,392.4346181,0,0,0,1009.668332,175.289641,0,0,102.7176032,0,27.19063302,26.58414029,26.88738666,20144.76399,0,0,16,28,0,0
 02/22  15:50:00,1.783333333,120,158.3333333,0.12,12,6,19.44,453.8678369,364.7261796,0,142.2890715,152.055617,364.7261796,0,0,0,962.2603373,167.0590863,0,0,97.33925991,0,27.22364746,26.62152053,26.92258399,20211.35461,0,0,16,28,0,0
 02/22  15:55:00,1.741666667,113,155.4166667,0.12,12,6,19.44,427.812634,336.2584197,0,135.2654317,144.469224,336.2584197,0,0,0,913.1017976,158.5246176,0,0,92.02045238,0,27.24972043,26.65293328,26.95132685,20273.10361,0,0,16,28,0,0
 02/22  16:00:00,1.7,106,152.5,0.12,12,6,19.44,402.8021585,308.9515111,0,128.5406452,137.2053645,308.9515111,0,0,0,866.2557692,150.3916266,0,0,86.77087282,0,27.27019753,26.67822448,26.97421101,20329.88397,0,0,16,28,0,0
 02/22  16:05:00,1.741666667,99,149.5833333,0.12,12,6,19.44,377.9903519,282.2335113,0,121.8453318,129.974969,282.2335113,0,0,0,819.7327881,142.3147202,0,0,81.6005953,0,27.28551344,26.69853403,26.99202374,20308.23181,0,0,16,28,0,0
 02/22  16:10:00,1.783333333,92,146.6666667,0.12,12,6,19.44,353.3864805,255.7447196,0,115.1733807,122.7720609,255.7447196,0,0,0,773.5180362,134.2913257,0,0,76.52000012,0,27.29498473,26.71422793,27.00460633,20282.83305,0,0,16,28,0,0
 02/22  16:15:00,1.825,85,143.75,0.12,12,6,19.44,328.9973602,229.4998384,0,108.5178484,115.5897728,229.4998384,0,0,0,727.5897378,126.3176628,0,0,71.53968555,0,27.29871898,26.72503583,27.0118774,20253.47013,0,0,16,28,0,0
 02/22  16:20:00,1.866666667,78,140.8333333,0.12,12,6,19.44,304.8262559,203.5013675,0,101.8707791,108.4201414,203.5013675,0,0,0,681.9170693,118.3883801,0,0,66.67036802,0,27.29684103,26.73060145,27.01372124,20219.85586,0,0,16,28,0,0
 02/22  16:25:00,1.908333333,71,137.9166667,0.12,12,6,19.44,303.5452974,202.279833,0,102.2079345,108.7643805,202.279833,0,0,0,688.8483076,119.5917201,0,0,61.92277204,0,27.31069028,26.73644234,27.02356631,20186.47883,0,0,16,28,0,0
